YEAR,DATE,ROAD_CLASS,District,LATITUDE,LONGITUDE,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,INVTYPE,INVAGE,INJURY,INITDIR,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Ward_Name,Ward_ID,Hood_ID,Hood_Name
2008,18-10-2008 09:30,Major Arterial,Toronto East York,43.67824538,-79.36889029,No,Clear,Natural,Dry,Fatal,Passenger,50 to 54,None,Unknown, , ,Yes,Yes, , , ,Yes, , , , , ,Toronto Centre-Rosedale (27),27,98,Rosedale-Moore Park (98)
2008,18-10-2008 09:30,Major Arterial,Toronto East York,43.67824538,-79.36889029,No,Clear,Natural,Dry,Fatal,Passenger,50 to 54,None,Unknown, , ,Yes,Yes, , , ,Yes, , , , , ,Toronto Centre-Rosedale (27),27,98,Rosedale-Moore Park (98)
2008,18-10-2008 09:30,Major Arterial,Toronto East York,43.67824538,-79.36889029,No,Clear,Natural,Dry,Fatal,Driver,25 to 29,None,West, , ,Yes,Yes, , , ,Yes, , , , , ,Toronto Centre-Rosedale (27),27,98,Rosedale-Moore Park (98)
2008,18-10-2008 09:30,Major Arterial,Toronto East York,43.67824538,-79.36889029,No,Clear,Natural,Dry,Fatal,Motorcycle Driver,30 to 34,Fatal,East, , ,Yes,Yes, , , ,Yes, , , , , ,Toronto Centre-Rosedale (27),27,98,Rosedale-Moore Park (98)
2008,18-10-2008 09:30,Major Arterial,Toronto East York,43.67824538,-79.36889029,No,Clear,Natural,Dry,Fatal,Driver,20 to 24,None,West, , ,Yes,Yes, , , ,Yes, , , , , ,Toronto Centre-Rosedale (27),27,98,Rosedale-Moore Park (98)
2009,14-01-2009 10:30,Major Arterial,Etobicoke York,43.68314538,-79.54049029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,40 to 44,None,East,Yes, ,Yes, , , , , , ,Yes, , , ,Etobicoke Centre (4),4,7,Willowridge-Martingrove-Richview (7)
2009,14-01-2009 10:30,Major Arterial,Etobicoke York,43.68314538,-79.54049029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,15 to 19,Major,West,Yes, ,Yes, , , , , , ,Yes, , , ,Etobicoke Centre (4),4,7,Willowridge-Martingrove-Richview (7)
2010,21-10-2010 09:30,Major Arterial,North York,43.79204538,-79.44759029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Yes, ,Yes, , , , , , ,Yes, , , ,York Centre (10),10,35,Westminster-Branson (35)
2010,21-10-2010 09:30,Major Arterial,North York,43.79204538,-79.44759029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,20 to 24,None,South,Yes, ,Yes, , , , , , ,Yes, , , ,York Centre (10),10,35,Westminster-Branson (35)
2010,21-10-2010 09:30,Major Arterial,North York,43.79204538,-79.44759029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,60 to 64,Major,North,Yes, ,Yes, , , , , , ,Yes, , , ,York Centre (10),10,35,Westminster-Branson (35)
2011,18-04-2011 09:30,Major Arterial,Toronto East York,43.65594538,-79.38279029,No,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, ,Yes,Yes, , , , , , ,Yes, , , ,Toronto Centre-Rosedale (27),27,76,Bay Street Corridor (76)
2011,18-04-2011 09:30,Major Arterial,Toronto East York,43.65594538,-79.38279029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,None,East, ,Yes,Yes, , , , , , ,Yes, , , ,Toronto Centre-Rosedale (27),27,76,Bay Street Corridor (76)
2011,18-04-2011 09:30,Major Arterial,Toronto East York,43.65594538,-79.38279029,No,Clear,Natural,Dry,Non-Fatal Injury,Cyclist,25 to 29,Major,East, ,Yes,Yes, , , , , , ,Yes, , , ,Toronto Centre-Rosedale (27),27,76,Bay Street Corridor (76)
2016,20-08-2016 09:30,Major Arterial,Etobicoke York,43.73931845,-79.51317988,Yes,Clear,Natural,Dry,Non-Fatal Injury,Truck Driver,20 to 24,None,West, , ,Yes, ,Yes, , , ,Yes,Yes, , , ,York Centre (9),9,25,Glenfield-Jane Heights (25)
2017,22-10-2017 09:30,Major Arterial,North York,43.72515438,-79.41678229,No,Clear,Natural,Dry,Non-Fatal Injury,Motorcycle Driver,55 to 59,Major,South, , ,Yes,Yes, , , , , , , , , ,Eglinton-Lawrence (16),16,39,Bedford Park-Nortown (39)
2015,21-11-2015 10:30,Major Arterial,Scarborough,43.74408682,-79.30055628,Yes,Rain,Natural,Wet,Non-Fatal Injury,Driver,30 to 34,Major,West, , ,Yes, , , , , , , , , , ,Scarborough Centre (37),37,119,Wexford/Maryvale (119)
2015,11-03-2015 09:30,Major Arterial,North York,43.78280218,-79.39164362,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,65 to 69,None,North, , ,Yes, , , , , , ,Yes, , , ,Willowdale (24),24,52,Bayview Village (52)
2016,20-08-2016 09:30,Major Arterial,Etobicoke York,43.73931845,-79.51317988,Yes,Clear,Natural,Dry,Non-Fatal Injury,Truck Driver,45 to 49,None,East, , ,Yes, ,Yes, , , ,Yes,Yes, , , ,York Centre (9),9,25,Glenfield-Jane Heights (25)
2010,17-05-2010 09:30,Major Arterial,North York,43.73354538,-79.48369029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,60 to 64,Minimal,South, , ,Yes, , , , , ,Yes,Yes, , , ,York Centre (9),9,26,Downsview-Roding-CFB (26)
2010,17-05-2010 09:30,Major Arterial,North York,43.73354538,-79.48369029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,45 to 49,Minimal,South, , ,Yes, , , , , ,Yes,Yes, , , ,York Centre (9),9,26,Downsview-Roding-CFB (26)
2010,17-05-2010 09:30,Major Arterial,North York,43.73354538,-79.48369029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,35 to 39,Major,South, , ,Yes, , , , , ,Yes,Yes, , , ,York Centre (9),9,26,Downsview-Roding-CFB (26)
2010,17-05-2010 09:30,Major Arterial,North York,43.73354538,-79.48369029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,30 to 34,Minimal,South, , ,Yes, , , , , ,Yes,Yes, , , ,York Centre (9),9,26,Downsview-Roding-CFB (26)
2013,09-08-2013 09:30,Major Arterial,Etobicoke York,43.6096607,-79.49026118,No,Clear,Natural,Dry,Non-Fatal Injury,Passenger,unknown,Minor,Unknown, , ,Yes, , , , ,Yes, , , , , ,Etobicoke-Lakeshore (6),6,17,Mimico (includes Humber Bay Shores) (17)
2013,09-08-2013 09:30,Major Arterial,Etobicoke York,43.6096607,-79.49026118,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,50 to 54,Major,Unknown, , ,Yes, , , , ,Yes, , , , , ,Etobicoke-Lakeshore (6),6,17,Mimico (includes Humber Bay Shores) (17)
2013,09-08-2013 09:30,Major Arterial,Etobicoke York,43.6096607,-79.49026118,No,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, , ,Yes, , , , ,Yes, , , , , ,Etobicoke-Lakeshore (6),6,17,Mimico (includes Humber Bay Shores) (17)
2013,09-08-2013 09:30,Major Arterial,Etobicoke York,43.6096607,-79.49026118,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,20 to 24,Minor,Unknown, , ,Yes, , , , ,Yes, , , , , ,Etobicoke-Lakeshore (6),6,17,Mimico (includes Humber Bay Shores) (17)
2014,29-09-2014 09:30,Major Arterial,Toronto East York,43.6548992,-79.42026148,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,35 to 39,None,South, ,Yes,Yes, , , , ,Yes, ,Yes, , , ,Trinity-Spadina (19),19,81,Trinity-Bellwoods (81)
2011,06-05-2011 09:30,Major Arterial,North York,43.74414538,-79.40669029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,70 to 74,Major,South, , ,Yes, , , , ,Yes, ,Yes, , , ,Don Valley West (25),25,40,St.Andrew-Windfields (40)
2014,29-09-2014 09:30,Major Arterial,Toronto East York,43.6548992,-79.42026148,Yes,Clear,Natural,Dry,Non-Fatal Injury,Cyclist,25 to 29,Major,East, ,Yes,Yes, , , , ,Yes, ,Yes, , , ,Trinity-Spadina (19),19,81,Trinity-Bellwoods (81)
2014,29-09-2014 09:30,Major Arterial,Toronto East York,43.6548992,-79.42026148,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,20 to 24,Minimal,Unknown, ,Yes,Yes, , , , ,Yes, ,Yes, , , ,Trinity-Spadina (19),19,81,Trinity-Bellwoods (81)
2015,24-06-2015 09:30,Minor Arterial,Toronto East York,43.66989477,-79.31804285,No,Clear,Natural,Dry,Non-Fatal Injury,Cyclist,25 to 29,Major,South, ,Yes, , , , , , , , , , , ,Beaches-East York (32),32,64,Woodbine Corridor (64)
2015,24-08-2015 09:30,Major Arterial,North York,43.7908016,-79.4530221,Yes,Clear,Natural,Dry,Fatal,Driver,15 to 19,None,West,Yes, ,Yes, , , , , , , , , , ,York Centre (10),10,35,Westminster-Branson (35)
2015,24-08-2015 09:30,Major Arterial,North York,43.7908016,-79.4530221,Yes,Clear,Natural,Dry,Fatal,Pedestrian,85 to 89,Fatal,Unknown,Yes, ,Yes, , , , , , , , , , ,York Centre (10),10,35,Westminster-Branson (35)
2015,29-09-2015 09:30,Major Arterial,Toronto East York,43.65736349,-79.35654078,Yes,Other,Natural,Other,Non-Fatal Injury,Driver,25 to 29,None,North, , ,Yes, , , , ,Yes, ,Yes, , , ,Toronto Centre-Rosedale (28),28,73,Moss Park (73)
2015,29-09-2015 09:30,Major Arterial,Toronto East York,43.65736349,-79.35654078,Yes,Other,Natural,Other,Non-Fatal Injury,Driver,65 to 69,Major,Unknown, , ,Yes, , , , ,Yes, ,Yes, , , ,Toronto Centre-Rosedale (28),28,73,Moss Park (73)
2015,29-09-2015 09:30,Major Arterial,Toronto East York,43.65736349,-79.35654078,Yes,Other,Natural,Other,Non-Fatal Injury,Passenger,55 to 59,Major,Unknown, , ,Yes, , , , ,Yes, ,Yes, , , ,Toronto Centre-Rosedale (28),28,73,Moss Park (73)
2016,29-04-2016 09:30,Major Arterial,Toronto East York,43.65833624,-79.43476496,Yes,Clear,Natural,Dry,Non-Fatal Injury,Truck Driver,20 to 24,None,East, ,Yes, , ,Yes, , , , , , , , ,Davenport (18),18,83,Dufferin Grove (83)
2016,29-04-2016 09:30,Major Arterial,Toronto East York,43.65833624,-79.43476496,Yes,Clear,Natural,Dry,Non-Fatal Injury,Cyclist,45 to 49,Major,North, ,Yes, , ,Yes, , , , , , , , ,Davenport (18),18,83,Dufferin Grove (83)
2013,24-07-2013 09:30,Major Arterial,Toronto East York,43.65584143,-79.39921961,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,35 to 39,None,South,Yes, , , , ,Yes, , , , , , , ,Trinity-Spadina (20),20,78,Kensington-Chinatown (78)
2013,24-07-2013 09:30,Major Arterial,Toronto East York,43.65584143,-79.39921961,Yes,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,65 to 69,Major,East,Yes, , , , ,Yes, , , , , , , ,Trinity-Spadina (20),20,78,Kensington-Chinatown (78)
2012,07-02-2012 10:30,Collector,Toronto East York,43.69004538,-79.40639029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,65 to 69,Major,West, ,Yes,Yes, , , , , , ,Yes, , , ,St. Paul's (22),22,96,Casa Loma (96)
2012,07-02-2012 10:30,Collector,Toronto East York,43.69004538,-79.40639029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Cyclist,35 to 39,Minimal,North, ,Yes,Yes, , , , , , ,Yes, , , ,St. Paul's (22),22,96,Casa Loma (96)
2013,19-11-2013 10:30,Major Arterial,Toronto East York,43.66996344,-79.37989435,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,45 to 49,None,West, , ,Yes, , , , ,Yes, ,Yes, , , ,Toronto Centre-Rosedale (27),27,74,North St.James Town (74)
2013,19-11-2013 10:30,Major Arterial,Toronto East York,43.66996344,-79.37989435,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,65 to 69,None,West, , ,Yes, , , , ,Yes, ,Yes, , , ,Toronto Centre-Rosedale (27),27,74,North St.James Town (74)
2013,19-11-2013 10:30,Major Arterial,Toronto East York,43.66996344,-79.37989435,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,35 to 39,None,West, , ,Yes, , , , ,Yes, ,Yes, , , ,Toronto Centre-Rosedale (27),27,74,North St.James Town (74)
2013,19-11-2013 10:30,Major Arterial,Toronto East York,43.66996344,-79.37989435,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,40 to 44,Major,Unknown, , ,Yes, , , , ,Yes, ,Yes, , , ,Toronto Centre-Rosedale (27),27,74,North St.James Town (74)
2013,19-11-2013 10:30,Major Arterial,Toronto East York,43.66996344,-79.37989435,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,60 to 64,Minor,Unknown, , ,Yes, , , , ,Yes, ,Yes, , , ,Toronto Centre-Rosedale (27),27,74,North St.James Town (74)
2014,25-02-2014 10:30,Minor Arterial,Toronto East York,43.66936835,-79.30296717,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,Minimal,East,Yes, ,Yes, , , , , ,Yes,Yes, , , ,Beaches-East York (32),32,63,The Beaches (63)
2014,25-02-2014 10:30,Minor Arterial,Toronto East York,43.66936835,-79.30296717,No,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,30 to 34,Major,Unknown,Yes, ,Yes, , , , , ,Yes,Yes, , , ,Beaches-East York (32),32,63,The Beaches (63)
2015,24-02-2015 10:30,Local,Toronto East York,43.66728552,-79.37376795,Yes,Clear,Natural,Wet,Non-Fatal Injury,Driver,30 to 34,None,North,Yes, ,Yes, , , , , , , , , , ,Toronto Centre-Rosedale (28),28,71,Cabbagetown-South St.James Town (71)
2015,24-02-2015 10:30,Local,Toronto East York,43.66728552,-79.37376795,Yes,Clear,Natural,Wet,Non-Fatal Injury,Pedestrian,70 to 74,Major,East,Yes, ,Yes, , , , , , , , , , ,Toronto Centre-Rosedale (28),28,71,Cabbagetown-South St.James Town (71)
2015,21-10-2015 09:30,Major Arterial,North York,43.73033484,-79.48296747,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,75 to 79,Major,South, , ,Yes, , , , , ,Yes,Yes, , , ,York Centre (9),9,26,Downsview-Roding-CFB (26)
2017,02-10-2017 09:30,Minor Arterial,Scarborough,43.84619838,-79.20925529,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,Minimal,North, , ,Yes, , , , , ,Yes,Yes, , , ,Scarborough-Rouge River (42),42,131,Rouge (131)
2017,02-10-2017 09:30,Minor Arterial,Scarborough,43.84619838,-79.20925529,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,35 to 39,Major,East, , ,Yes, , , , , ,Yes,Yes, , , ,Scarborough-Rouge River (42),42,131,Rouge (131)
2015,26-07-2015 09:30,Minor Arterial,Scarborough,43.79266699,-79.15599451,No,Clear,Natural,Dry,Fatal,Motorcycle Driver,30 to 34,Fatal,East, , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,Scarborough East (44),44,133,Centennial Scarborough (133)
2015,26-07-2015 09:30,Minor Arterial,Scarborough,43.79266699,-79.15599451,No,Clear,Natural,Dry,Fatal,Driver,65 to 69,None,West, , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,Scarborough East (44),44,133,Centennial Scarborough (133)
2015,26-07-2015 09:30,Minor Arterial,Scarborough,43.79266699,-79.15599451,No,Clear,Natural,Dry,Fatal,Driver,70 to 74,None,West, , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,Scarborough East (44),44,133,Centennial Scarborough (133)
2015,26-07-2015 09:30,Minor Arterial,Scarborough,43.79266699,-79.15599451,No,Clear,Natural,Dry,Fatal,Passenger,70 to 74,None,Unknown, , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,Scarborough East (44),44,133,Centennial Scarborough (133)
2010,24-07-2010 09:30,Major Arterial,Etobicoke York,43.69124538,-79.50089029,Yes,Rain,Natural,Wet,Non-Fatal Injury,Driver,25 to 29,None,West,Yes, ,Yes, , , , , , , , , , ,York South-Weston (11),11,115,Mount Dennis (115)
2010,24-07-2010 09:30,Major Arterial,Etobicoke York,43.69124538,-79.50089029,Yes,Rain,Natural,Wet,Non-Fatal Injury,Pedestrian,10 to 14,Major,North,Yes, ,Yes, , , , , , , , , , ,York South-Weston (11),11,115,Mount Dennis (115)
2007,18-07-2007 09:30,Minor Arterial,Etobicoke York,43.73674538,-79.59169029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,None,Unknown, , ,Yes, ,Yes, , ,Yes, ,Yes,Yes, , ,Etobicoke North (1),1,1,West Humber-Clairville (1)
2007,18-07-2007 09:30,Minor Arterial,Etobicoke York,43.73674538,-79.59169029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Truck Driver,15 to 19,None,West, , ,Yes, ,Yes, , ,Yes, ,Yes,Yes, , ,Etobicoke North (1),1,1,West Humber-Clairville (1)
2007,18-07-2007 09:30,Minor Arterial,Etobicoke York,43.73674538,-79.59169029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,35 to 39,Major,Unknown, , ,Yes, ,Yes, , ,Yes, ,Yes,Yes, , ,Etobicoke North (1),1,1,West Humber-Clairville (1)
2007,18-07-2007 09:30,Minor Arterial,Etobicoke York,43.73674538,-79.59169029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,35 to 39,Minor,South, , ,Yes, ,Yes, , ,Yes, ,Yes,Yes, , ,Etobicoke North (1),1,1,West Humber-Clairville (1)
2007,18-07-2007 09:30,Minor Arterial,Etobicoke York,43.73674538,-79.59169029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,20 to 24,None,South, , ,Yes, ,Yes, , ,Yes, ,Yes,Yes, , ,Etobicoke North (1),1,1,West Humber-Clairville (1)
2007,07-09-2007 09:30,Major Arterial,Scarborough,43.80774538,-79.26789029,No,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Yes, ,Yes, , , , , , , , , , ,Scarborough-Rouge River (41),41,129,Agincourt North (129)
2007,07-09-2007 09:30,Major Arterial,Scarborough,43.80774538,-79.26789029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,60 to 64,None,West,Yes, ,Yes, , , , , , , , , , ,Scarborough-Rouge River (41),41,129,Agincourt North (129)
2007,07-09-2007 09:30,Major Arterial,Scarborough,43.80774538,-79.26789029,No,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,45 to 49,Major,Unknown,Yes, ,Yes, , , , , , , , , , ,Scarborough-Rouge River (41),41,129,Agincourt North (129)
2007,07-09-2007 09:30,Major Arterial,Scarborough,43.80774538,-79.26789029,No,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Yes, ,Yes, , , , , , , , , , ,Scarborough-Rouge River (41),41,129,Agincourt North (129)
2007,07-09-2007 09:30,Major Arterial,Scarborough,43.80774538,-79.26789029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,45 to 49,None,East,Yes, ,Yes, , , , , , , , , , ,Scarborough-Rouge River (41),41,129,Agincourt North (129)
2008,01-12-2008 10:30,Major Arterial,Toronto East York,43.65974538,-79.40909029,Yes,Rain,Natural,Wet,Non-Fatal Injury,Motorcycle Driver,35 to 39,Major,North, , ,Yes,Yes, , , , , , , , , ,Trinity-Spadina (19),19,80,Palmerston-Little Italy (80)
2008,01-12-2008 10:30,Major Arterial,Toronto East York,43.65974538,-79.40909029,Yes,Rain,Natural,Wet,Non-Fatal Injury,Driver,20 to 24,None,North, , ,Yes,Yes, , , , , , , , , ,Trinity-Spadina (19),19,80,Palmerston-Little Italy (80)
2009,20-04-2009 09:30,Minor Arterial,Toronto East York,43.64632757,-79.44904719,Yes,Rain,Natural,Wet,Fatal,Pedestrian,85 to 89,Fatal,West,Yes, , , , ,Yes, , , ,Yes, , , ,Parkdale-High Park (14),14,86,Roncesvalles (86)
2009,20-04-2009 09:30,Minor Arterial,Toronto East York,43.64632757,-79.44904719,Yes,Rain,Natural,Wet,Fatal,Vehicle Owner,unknown,unknown,Unknown,Yes, , , , ,Yes, , , ,Yes, , , ,Parkdale-High Park (14),14,86,Roncesvalles (86)
2009,20-04-2009 09:30,Minor Arterial,Toronto East York,43.64632757,-79.44904719,Yes,Rain,Natural,Wet,Fatal,Driver,40 to 44,None,East,Yes, , , , ,Yes, , , ,Yes, , , ,Parkdale-High Park (14),14,86,Roncesvalles (86)
2011,05-06-2011 09:30,Major Arterial,North York,43.74524538,-79.40699029,No,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Yes, , ,Yes, , , , ,Yes,Yes, , , ,Eglinton-Lawrence (16),16,39,Bedford Park-Nortown (39)
2011,05-06-2011 09:30,Major Arterial,North York,43.74524538,-79.40699029,No,Clear,Natural,Dry,Non-Fatal Injury,Motorcycle Driver,25 to 29,Minor,North,Yes, , ,Yes, , , , ,Yes,Yes, , , ,Eglinton-Lawrence (16),16,39,Bedford Park-Nortown (39)
2011,05-06-2011 09:30,Major Arterial,North York,43.74524538,-79.40699029,No,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,15 to 19,Major,North,Yes, , ,Yes, , , , ,Yes,Yes, , , ,Eglinton-Lawrence (16),16,39,Bedford Park-Nortown (39)
2012,15-03-2012 09:30,Major Arterial,Etobicoke York,43.62894538,-79.55489029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,50 to 54,None,North, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke-Lakeshore (5),5,14,Islington-City Centre West (14)
2012,15-03-2012 09:30,Major Arterial,Etobicoke York,43.62894538,-79.55489029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,0 to 4,Major,Unknown, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke-Lakeshore (5),5,14,Islington-City Centre West (14)
2012,15-03-2012 09:30,Major Arterial,Etobicoke York,43.62894538,-79.55489029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,unknown,Minimal,Unknown, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke-Lakeshore (5),5,14,Islington-City Centre West (14)
2012,15-03-2012 09:30,Major Arterial,Etobicoke York,43.62894538,-79.55489029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,30 to 34,Minor,Unknown, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke-Lakeshore (5),5,14,Islington-City Centre West (14)
2012,15-03-2012 09:30,Major Arterial,Etobicoke York,43.62894538,-79.55489029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke-Lakeshore (5),5,14,Islington-City Centre West (14)
2012,15-03-2012 09:30,Major Arterial,Etobicoke York,43.62894538,-79.55489029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,Minor,East, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke-Lakeshore (5),5,14,Islington-City Centre West (14)
2012,15-03-2012 09:30,Major Arterial,Etobicoke York,43.62894538,-79.55489029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,55 to 59,Minimal,North, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke-Lakeshore (5),5,14,Islington-City Centre West (14)
2012,30-03-2012 09:30,Collector,Etobicoke York,43.64964538,-79.49539029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,40 to 44,None,South,Yes, ,Yes, , , , , , , , , , ,Etobicoke-Lakeshore (5),5,15,Kingsway South (15)
2012,30-03-2012 09:30,Collector,Etobicoke York,43.64964538,-79.49539029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,90 to 94,Major,East,Yes, ,Yes, , , , , , , , , , ,Etobicoke-Lakeshore (5),5,15,Kingsway South (15)
2014,03-08-2014 09:30,Major Arterial,Etobicoke York,43.63919409,-79.5843545,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,75 to 79,Major,West, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke Centre (3),3,12,Markland Wood (12)
2014,03-08-2014 09:30,Major Arterial,Etobicoke York,43.63919409,-79.5843545,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,30 to 34,None,East, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke Centre (3),3,12,Markland Wood (12)
2014,03-08-2014 09:30,Major Arterial,Etobicoke York,43.63919409,-79.5843545,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,35 to 39,Major,Unknown, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke Centre (3),3,12,Markland Wood (12)
2014,03-08-2014 09:30,Major Arterial,Etobicoke York,43.63919409,-79.5843545,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,10 to 14,None,Unknown, , ,Yes, , , , ,Yes, ,Yes, , , ,Etobicoke Centre (3),3,12,Markland Wood (12)
2015,11-06-2015 09:30,Major Arterial,North York,43.76926382,-79.41289149,Yes,Clear,Natural,Dry,Fatal,Driver,60 to 64,Minor,East,Yes, ,Yes, , , , , , , , , , ,Willowdale (23),23,51,Willowdale East (51)
2015,11-06-2015 09:30,Major Arterial,North York,43.76926382,-79.41289149,Yes,Clear,Natural,Dry,Fatal,Pedestrian,55 to 59,Minor,Unknown,Yes, ,Yes, , , , , , , , , , ,Willowdale (23),23,51,Willowdale East (51)
2015,11-06-2015 09:30,Major Arterial,North York,43.76926382,-79.41289149,Yes,Clear,Natural,Dry,Fatal,Driver,55 to 59,None,East,Yes, ,Yes, , , , , , , , , , ,Willowdale (23),23,51,Willowdale East (51)
2015,11-06-2015 09:30,Major Arterial,North York,43.76926382,-79.41289149,Yes,Clear,Natural,Dry,Fatal,Pedestrian,55 to 59,Major,Unknown,Yes, ,Yes, , , , , , , , , , ,Willowdale (23),23,51,Willowdale East (51)
2015,11-06-2015 09:30,Major Arterial,North York,43.76926382,-79.41289149,Yes,Clear,Natural,Dry,Fatal,Pedestrian,65 to 69,Major,Unknown,Yes, ,Yes, , , , , , , , , , ,Willowdale (23),23,51,Willowdale East (51)
